Date,EMBR3.SA,AZUL4.SA,MGLU3.SA,PETR4.SA,IRBR3.SA
2019-12-19,19.290000915527344,57.709999084472656,11.85628890991211,30.189916610717773,33.78281784057617
2019-12-20,19.649999618530273,57.0,11.848974227905273,29.844717025756836,34.401065826416016
2019-12-23,19.729999542236328,57.599998474121094,11.885552406311035,30.081424713134766,34.55121612548828
2019-12-26,19.719999313354492,57.06999969482422,11.970901489257812,30.485795974731445,35.30194091796875
2019-12-27,19.719999313354492,57.79999923706055,11.883112907409668,30.517738342285156,34.90449523925781
2019-12-30,19.729999542236328,58.279998779296875,11.631939888000488,30.177762985229492,34.401065826416016
2020-01-02,20.200000762939453,58.79999923706055,12.038458824157715,30.697725296020508,35.231285095214844
2020-01-03,20.40999984741211,56.7599983215332,11.931081771850586,30.447742462158203,34.95748519897461
2020-01-06,20.3799991607666,55.0,11.94084358215332,30.807716369628906,34.63070297241211
2020-01-07,20.5,56.81999969482422,11.906678199768066,30.687725067138672,34.86033630371094
2020-01-08,20.329999923706055,56.91999816894531,12.272736549377441,30.497737884521484,34.992820739746094
2020-01-09,20.190000534057617,57.279998779296875,12.709567070007324,30.397747039794922,36.34413146972656
2020-01-10,20.110000610351562,57.5,12.6412353515625,30.26775550842285,36.36179733276367
2020-01-13,20.459999084472656,58.29999923706055,13.234251022338867,30.32775115966797,36.67091751098633
2020-01-14,20.3700008392334,59.189998626708984,13.178122520446777,29.99777603149414,36.423622131347656
2020-01-15,20.0,59.29999923706055,13.095148086547852,29.547807693481445,37.28033447265625
2020-01-16,19.649999618530273,59.439998626708984,13.046340942382812,29.517810821533203,36.918216705322266
2020-01-17,19.549999237060547,61.349998474121094,13.263534545898438,29.847787857055664,38.16354751586914
2020-01-20,19.389999389648438,61.77000045776367,13.666200637817383,29.99777603149414,38.72880172729492
2020-01-21,18.93000030517578,60.04999923706055,13.64423656463623,29.6178035736084,37.986900329589844
2020-01-22,19.200000762939453,59.599998474121094,13.590548515319824,29.28782844543457,39.65617370605469
2020-01-23,18.989999771118164,61.20000076293945,13.807743072509766,29.647802352905273,38.75529861450195
2020-01-24,18.549999237060547,59.459999084472656,13.70280647277832,29.297826766967773,37.819095611572266
2020-01-27,18.139999389648438,57.47999954223633,13.129314422607422,28.027923583984375,37.00653839111328
2020-01-28,18.200000762939453,62.40999984741211,13.907800674438477,28.79786491394043,39.13507843017578
2020-01-29,18.18000030517578,59.869998931884766,13.981012344360352,28.84786033630371,38.86128616333008
2020-01-30,18.100000381469727,59.709999084472656,13.78822135925293,28.937854766845703,39.01143264770508
